seller_id,seller_zip_code_prefix,seller_city,seller_state
3f0adb830232a55e1fb23cf5feab1368,90536,santos,SP
6e83fdd97a284ae53e3e360d7c9a7ed0,45018,rio de janeiro,RJ
e883530e3c97ca070f13d9fa5be4b149,84763,sorocaba,SP
34f2e9eacc1c630e9120620c89835c16,80888,ribeirao preto,SP
235c2bd007ff66e62c5322a47d33c076,41789,sorocaba,SP
1bcf728a2b0b8e6ee48b3c5d0d76bf51,89510,salvador,BA
9f0f7ff91ddd056071654d8bd8e82269,38326,juiz de fora,MG
ca4f8bf30aaa1db9fab3b428c8bc8a5f,3149,belo horizonte,MG
e7cc7325077f460597c21416b5cacceb,88389,sao paulo,SP
1dc88399df26429cd2127b1e10c1e3ca,31094,ribeirao preto,SP
a4b768a1d53e73bf691d8f8723b02757,27768,santos,SP
b730d5adb7093c1e0285c746b200ec0c,74164,sorocaba,SP
b3646725996d1648b916cfd4327c4a46,35987,ribeirao preto,SP
07b1b97777560392cba688e432a18e06,44018,curitiba,PR
19b7fd71e2328fea09673ef8ded59b3f,76303,city_mt_2,MT
25b86de4cbd14c7dca7f1e15901289bb,59034,ribeirao preto,SP
7facca50af9072385255b2c031088b05,74232,juiz de fora,MG
13d36810c15704f2d12209a30cdd1fe3,77239,sao paulo,SP
ce6da920c330c43b08b12a6be547998c,56533,sorocaba,SP
232a662bd91ba80f0f417e9f3623a9e2,74226,belo horizonte,MG
bca332fe2fe826474c7d4e0bf528ee82,11504,sorocaba,SP
2d7f2e3b3bd0f5c4a7df11535e49d6c5,73555,ribeirao preto,SP
685e3968ab6d9b8b88308bdfd495086e,46752,sao paulo,SP
3b83f95160deb987e46a76c8e3e69a12,20821,santos,SP
aad85db8d6911b26dd8e9a62b7f5bba8,7558,campinas,SP
ad924a5052a8fdf54750a6e3394f5a7c,40506,city_am_2,AM
c16ca0fb3b8d54673dca6e811d95cced,59699,betim,MG
de26ce93ee71778d2d75a28261b652a9,59427,sorocaba,SP
a0b527055fc2eed356b8c98be5d65343,78720,niteroi,RJ
4a728463f38a5201848b84f6e22c6222,3950,city_al_2,AL
914bd3e37be13c167e8da2a03da913f6,65070,goiania,GO
fe4abbebc58d916cbbad67e84efdd0d5,28998,ribeirao preto,SP
0e7f982e52f5bdb869850d42416a354e,39674,betim,MG
b738d7aab1038020cc6af0c52322c1bc,95133,sao paulo,SP
21fa82bffa384e73aa5679c324582f59,20512,ribeirao preto,SP
88b6140abd38f1a630fb916498fabfed,55711,belo horizonte,MG
4329e6f592caa689dceb993ab0a81a00,89988,santos,SP
321ccf055c43fcb0aebbd711595276a7,59032,city_al_2,AL
f236f41c2202ff7d7c4630a77ea8d7e9,40698,city_se_2,SE
dfd72e845cff87695f7eed572ddd281c,25147,city_pb_1,PB
18cca896c4fd4fc4a3b4caffa2d9d033,42308,city_es_1,ES
fdf94266dad8c93808ba14ecbf114e34,86875,city_al_2,AL
72965e559f4543466f3d40e8e94fa496,85909,betim,MG
c0518fc4bb6aac010d7ba2e3f222e8d5,99374,santos,SP
9668af28e3a7b8fb1edf5ed5c292fb2c,13972,sorocaba,SP
4fa4f975cda827f507e77863cff33238,33571,ponta grossa,PR
8b9589abde3ce8cb9cd0d9af9ac4d2a1,90118,santos,SP
e776c811606bd213a425aa0b622d8113,88632,sorocaba,SP
f22214a9da2357fa0bc7bf99621358ff,87718,rio de janeiro,RJ
e42d2e87ca79db74ba41ef66ba604653,64396,nova iguacu,RJ
033cfff0f305fe9ab6048912026cc3e6,47095,pelotas,RS
96d9bceb7b06551e8b5e2ed92983cf42,55255,ponta grossa,PR
0c234b2a0f86a70a78e68ab00695818f,88118,ribeirao preto,SP
ed6c9dd58cc73d8ce58ceb6b142b9a1d,27722,city_ma_2,MA
10a4ded60bf43d3212f9cbf29033bf7b,2157,contagem,MG
b4fe120150d9252f8889a28f1d34f688,45202,betim,MG
5af541edbf16983620f0a45741e35f4e,79867,campinas,SP
c46487e0250284a50c941bc95574dcd8,29297,rio de janeiro,RJ
840004bea8a6a00deddeef4703efbd82,64941,city_am_1,AM
09366f5bbd3be1c606d2238cd5f5d5ae,9740,sorocaba,SP
eb6d6beb89d9fa6710e64dd354337fa2,47726,campinas,SP
1dd9ebbea46fa7f6d3c29d16eb7c84e9,5035,ribeirao preto,SP
3d9f208f608d9efda73b00445ef99436,90467,uberlandia,MG
6e1293c6cac2432fad4b1e8b1750dd19,86787,sao paulo,SP
0cc834167167df88929de4950a7d57c6,12337,city_pa_2,PA
6a28711137d24592c48af30e93c4b6f8,17703,belo horizonte,MG
fdf1489cf333fb0b26accb148cc39b82,96469,city_pb_2,PB
c1632b7acf61d2c1936b0b8e7752b17a,15147,brasilia,DF
0dd83e37028aa112ec596f479981d705,16776,santos,SP
2b63d96a94c79d23e081929efc45bdad,33609,salvador,BA
9c3583b745608fea933dfd5b86c0e8b5,46465,sao paulo,SP
2fc18ea4e962af094f9905a6255dde68,21604,rio de janeiro,RJ
a15cc8258a63db76868284ee85130eb3,61637,ribeirao preto,SP
be85e72c4dd5652258ad744ad2bd13c1,86016,londrina,PR
0d354320a359a8dc49d1f901d6a2cee4,67623,santos,SP
5741396a1197222c8bfd6c6164c4293c,34894,city_es_1,ES
9c25f16566b6cea2db4d2267d1b50229,81298,ribeirao preto,SP
bb29827365b9ba0f22b9920e76a34f83,78049,campinas,SP
e531b541d48cb09e3ac55731a431b277,18043,rio de janeiro,RJ
87976b4df42fd8c5053561798a133189,78599,petropolis,RJ
c8f9cf75ff6b3d39c834d876d12d3405,85107,city_mt_2,MT
dba442f710e11213f1c8b22fa9b73770,79623,londrina,PR
f4d673d3d6fa6f79b22687f2c74b96bd,83920,sorocaba,SP
a0566e09d6dfa0e83668b673d6f9df89,22898,ribeirao preto,SP
4f7074968b2ceba64ab189e73e7cd280,33728,pelotas,RS
a6fc2bd42f1a1bfc8caaa00ce6195b4c,75990,ponta grossa,PR
20a1de25d60d08a3efe31d015edb564a,78457,curitiba,PR
720dd29b8356103a7176288e4053018b,45527,vitoria da conquista,BA
cb7b14e5ab2466b7b361018cd49c408a,87064,ribeirao preto,SP
45abdced99678a80ae51324732867890,79118,niteroi,RJ
7823816b6bc637eaf132435b5e1aacb6,7771,juiz de fora,MG
ca62efd3cf567e50b342fae7dec47ae8,15082,ribeirao preto,SP
1fef2000ca04a1c32ef9a2f86fc9ac93,90384,belo horizonte,MG
ec02145ce7986806805920d18c636ce2,12671,niteroi,RJ
064739abe2e8242582e5862b80a8ebec,58613,sorocaba,SP
518c22f41310328157c699f9017d5df1,27469,city_mt_2,MT
158f0386adf0474e929ef60138da7a32,31779,sorocaba,SP
67a842ba6c59ab5972a5645f31a508da,10684,sao paulo,SP
fd4fbab3f6171404cea2ab063a61f80e,97368,pelotas,RS
42b2be9f660359489eee5ce1cfc62827,90726,porto alegre,RS
8dc2df8a2fda4815ff95d010f3ba476d,5597,city_al_2,AL
888a9bf8356a3097a3823e5804a68d34,41561,city_am_1,AM
2fd2d455590544d93becccdd0caf47c0,53466,santos,SP
1398b15127678ba5330b8b9ce50a0ba4,10452,campinas,SP
8b1aebb7e9c7391d5e1f257233bc5d8d,60304,city_rr_1,RR
9f7a98e42e91cc1741310933558a22f1,69779,canoas,RS
e5b1498fbda62c4d45ae56da7376b619,85521,rio de janeiro,RJ
eaa239470c34ec909c8f9f8c5fc869dd,99333,sorocaba,SP
b09d1efe92d2e92bb56a6935c915b991,94169,nova iguacu,RJ
e2e98edd74ce216e6287f071273cb415,60658,santos,SP
b1c610eba7d072ac1002dde2e381539b,59281,petropolis,RJ
1ed30071db2ad0aca4fff80994a7fd0a,48301,campinas,SP
5db81672e504e42b924b929172a8ea9d,10732,city_am_2,AM
4d3ba9b3bfaddc7a9078a2d42b008828,61899,sorocaba,SP
4b812de072ad2a6a0624938960c3aea7,66509,campinas,SP
91bdd470fb1ddd58f60c153ce90e2ad1,81811,sorocaba,SP
c6f6e50b11899927f78c553d4d4c8d9f,27701,olinda,PE
4d5f5d5c73ecdf04f683d87c151e7bde,5459,sorocaba,SP
140f7bced7d1ef5b53e1dceff19666ea,97265,betim,MG
0f927279fba1dc48c0a5369c320e9636,65373,city_pi_1,PI
92ef1e99f8ed6d539a60f7428ba1d8a4,6179,betim,MG
797fb4ef16a959968567cf7bde400384,96953,uberlandia,MG
2f8fe21205f0667a4b32658ca8a561b4,63933,betim,MG
539993fb4348ee488f7265e3913aa780,38649,petropolis,RJ
cf295dbfc5f60ce1522c220916d52ed4,38461,santos,SP
be80c35702da5c6e0e487d19a4db4e9d,75511,santos,SP
9f55a83fc11a27270d96a8ced2fc54e0,71616,sao paulo,SP
ad2955b97037a886f0b871cfe548cadd,3537,contagem,MG
5199d82abd61636fa1ad121a95376bf3,18818,ribeirao preto,SP
6b6c17a4b4d1419e3cb29c2af077114a,95630,santos,SP
523831f149f92efb4d894f0fefd7d0ee,18760,ribeirao preto,SP
f892c5bed7f94f37d0bc86baa063953c,8149,city_ma_1,MA
4f9e5020391d0f7c373d2a721c323b3d,82710,city_rr_1,RR
a2b7f445bdf424e1b079423b09c265c1,30833,sao paulo,SP
14ec47a921fa25087865b87a7e0f4bf7,6727,juiz de fora,MG
92e3ec5c2b66cd6046d439c3d0f1f8dd,65732,sao paulo,SP
0178e55bb6e5067856f2d30a5187b919,53399,sorocaba,SP
a7d5501019523430ec15548c5ae9568b,62865,porto alegre,RS
e176b8f3ab80715bd26368461b109e40,77875,sorocaba,SP
50cf19ad856cbd7c0e3a84ff4661d092,1016,betim,MG
e913181fda48c4bb37ff37ca3b63fdc9,98508,sorocaba,SP
33ed4c4684893f1f4edbc07b1821b565,41203,city_mt_1,MT
59becb2f905055313e60ea7420961b88,54841,city_ro_1,RO
c69aafe257240e837372416dea65c780,6775,ribeirao preto,SP
5a54bd33552e5eac73dfffdb764ae069,81366,petropolis,RJ
2ca904057da7dfea8b3cb35863e14597,10236,santos,SP
38d0580d5c6aeb798b19df325a5ec8cc,93624,sorocaba,SP
8674068d2302b1f0ff7c1cfdb84f892a,36021,city_am_1,AM
859786c92bfdaee9e5ffc4ec6e161c8d,32154,city_pb_2,PB
4136a7de9100286b3ac8ed4ce857fbd0,21559,santos,SP
79e580665d1bbb88484eda4c12c70f55,82478,duque de caxias,RJ
1989871854a2d074113ca04d9dcd1092,60991,maringa,PR
7cea1fb6d6b00764b1dc53e934948dc2,51604,ribeirao preto,SP
28037427a3c7ba97e55270da4cae7ef0,62423,taguatinga,DF
6c60dfc292a1c87b549ffa301d994da3,74293,city_ma_1,MA
56541d06250674516f0d1aca21398c9d,44466,santos,SP
d88d609302618581421d1f02d169a1f3,87908,ribeirao preto,SP
561c8e27eac9bcecbb6086860bf5bbdd,21252,santos,SP
46b375eccc0fc69b8ff59b5b364572a9,39821,maringa,PR
3c770a65d36d56d8087302b1abbb9fcc,85843,santos,SP
b95ed10a27fad24554bc467527a96824,32265,campinas,SP
51ac0566bc9cae7065462d47d4cb3b8c,16873,ribeirao preto,SP
f93269f0f404c4dd67fe3951bc68487f,84672,campinas,SP
2d83038bed31af989c84687f765721fb,23140,pelotas,RS
d7c5c2b0236e924a627ddaf997db82c5,72051,sorocaba,SP
8c39a07b4d09c9f744b803c1b5ff85b6,36449,city_rr_2,RR
936435c35b46bfda94000a7b482c9bd7,46582,sorocaba,SP
1307109604b84c4fe228a8db501ccc9a,81475,santos,SP
6b44fd249f1895fd802934e32d8934f9,38072,contagem,MG
09e002cd3dedcb21388051884642d8bd,5569,city_ap_2,AP
7bd12068084e07cb673f1d675019c548,78000,uberlandia,MG
e057df3e9b22f58e35fbdbaa2a107d61,10364,sorocaba,SP
bbaa7b5eb7212b83be7d794f6a960952,71228,fortaleza,CE
1177e436e91c98810bae969f70c56f80,84091,sao paulo,SP
e5a8124cc4425f7901cd12a891c88bc6,71123,belo horizonte,MG
0099351d8f9e619a9690ecaa9aa979c1,41889,sao paulo,SP
f5c31ce87ee6c59e434706909d326021,25913,ribeirao preto,SP
9abe3c78bed11ce9c9e3483d76a6ff73,62920,nova iguacu,RJ
fa49cd255db4f4b63e6fb146f5510087,98693,campinas,SP
fe805e4a92971e75e502d4844f9f7455,47983,canoas,RS
e5030ca086bdeacd1fdf8e5f5676c667,11856,sorocaba,SP
96f2fa2afeedbbee5ffd20d64b98f3ce,95966,city_pi_1,PI
5b1c836f9b0696f493cf15140541d974,27753,sorocaba,SP
000425675aafa6a90a40b70fb0ab3853,64008,sao paulo,SP
05a5aa27df1fff584596eeabbdf8b3c7,5931,campinas,SP
8cace2ef30f555a41580f111d048ba86,48421,campinas,SP
3f4a11e1dfbdf42fea408c452b591883,46414,city_pi_1,PI
695b1a22fdd92c7506f45217292c37d6,13619,city_pb_1,PB
814b7d15d1c23b303c37d0efd5e59db3,55841,maringa,PR
b04ca4571c472e98326232c53e78c310,69133,city_ro_2,RO
41f8218a175fc1f74a264e71a7b15f41,92478,sao paulo,SP
516936d2b0990b72b7b3af33061f7efb,17875,maringa,PR
3ce33816ea4a713f2ca563e7f9703354,25451,petropolis,RJ
2a227d518ba2efb11256b46d98233434,31705,duque de caxias,RJ
ca2c45ac2e8685cf4be9cc3e3b160e48,59493,canoas,RS
cbd8a9f195ed560b956251d33b886c4d,31105,sao paulo,SP
cedadd67a519a0ce86dd8ade47e18441,75165,city_pb_1,PB
ec0c06fbfc3d3b6771e4b36e827174b2,23985,santos,SP
d9bb30d835b4c8c17ea97d699307ffb5,55251,santos,SP
e91c9e3323aab044433b8f3790aa8b1a,58364,city_ro_1,RO
4ffd3d132a4f6472f6b275b3b3a1fe95,8955,rio de janeiro,RJ
d7ea359c20671eec68acb44760eec32c,37121,sao paulo,SP
5226c233981f5254dff723b118e96c8b,66055,uberlandia,MG
a200507a08cbe5daea6058c079627443,23663,uberlandia,MG
d195adde7f6fc1e2d442c7f2c1480ef4,69182,city_es_2,ES
640ff756ba48ede22c6a596d33e7cb5d,25118,canoas,RS
d020f6bdb6853524d5f440043c4b0f1c,97083,santos,SP
2c76252b886f673c6d678758360383b4,71365,florianopolis,SC
fe0de8a37c8db684a4c9dcff779a8f8d,60102,ribeirao preto,SP
778058206b0cd155ced1627478919336,91952,santos,SP
d49b4147a7566227b51083544a3012d0,98933,nova iguacu,RJ
72491255212711cc4b8d938204bbec66,32857,city_ap_2,AP
eaa171fff682a20ed57ba3fbd35b2347,16918,sao paulo,SP
f246107d0702dc12555d4b63dea1b9d1,80146,ribeirao preto,SP
088a97b214b682c55252b7adb9173d08,58258,porto alegre,RS
9f99a1172cb2670c7d3917ed4377d57b,71249,ribeirao preto,SP
f3c8991598876ab58a426d239a6e1e10,62106,sorocaba,SP
49ebef050b6e349c9a8f843fd9de1625,96687,city_mt_1,MT
a71cf884e3e32d2f1ece77e40b43f1f1,35529,ribeirao preto,SP
09b136e6f516d0e16cc3b7ceb579267e,27425,niteroi,RJ
9fef0e0e884aee93028038e26a2bc206,72761,sorocaba,SP
6b09c801edf38449f2ab42529781f6c4,56666,city_ap_1,AP
75037052c4bc00966b57eceebf8d0bbf,2271,juiz de fora,MG
63e774e22daa5ed4827496292c64bb0d,87594,pelotas,RS
f33517303e83fd94698a799c311fb93c,34132,sorocaba,SP
6839eca781f58d660525e0b86c32ba8d,1646,florianopolis,SC
a43e260541ecae859a29534b827793d9,54219,ponta grossa,PR
b4c5c90cfd1a6bdf7ac31259efb01a16,84409,feira de santana,BA
8921bfc688a7232c9f6099990c20f7f5,57452,campinas,SP
bbd7ba59450dabeb7190a35ff902f021,47467,curitiba,PR
e2e2056caa4741f4f2686fab7c327cab,37662,niteroi,RJ
3565c46ffa663d9b7e706c2f581e9a88,55272,sorocaba,SP
d18c962399b1672e9dcdff593131ace1,36644,juiz de fora,MG
fd73a248325d4098a48a57b6fb8f610c,24525,ribeirao preto,SP
50a4cdfd544f4e90411511f439d3c899,12181,maringa,PR
b8b38831f76dd367beef24a66e3e81f4,11586,santos,SP
ad413556d7985d9c5b3b268ed3790ff5,46183,uberlandia,MG
857727e0e09dc06d0c80c75d97b2c82a,51998,vitoria da conquista,BA
704772cee8ee888fe97da68cfc08223e,70542,nova iguacu,RJ
73abdcf9ff323c1136e03a4e871930ed,93764,sorocaba,SP
e9d329e194d32bd83f61f307a539508a,39509,sao paulo,SP
fe205910e6b8c4bb9152c31dd89d6edc,37381,caucaia,CE
8da0b4004a4039e09d5e5a576d0ee81c,12812,santos,SP
3496ecb3a614444311111fa875b52d72,51459,city_am_1,AM
f85bb181e863b1df76885bb38e926fd2,3305,pelotas,RS
fffd322ed4b5adceb280a3ab0d643af9,91140,duque de caxias,RJ
74070d2dcd4f866df18a39c4c719608b,17169,sao paulo,SP
a123562759121b2f2d0d95f61182344a,3689,niteroi,RJ
f8956adab94730218046c1f2a0953645,92160,campinas,SP
f078eba149d9dbffd25f38324f7fa6d0,63070,uberlandia,MG
d02cd11b5451c8f5ae187cb838901995,32324,sao paulo,SP
2786263e5c26215a8766da4d28706235,28093,sorocaba,SP
a057111afb1dca3aca59d34272f6c2de,48507,sao paulo,SP
333e7045b938136244f486c7649f47d7,96801,betim,MG
577b3b761497756fd468d4346ec3a5a6,83726,porto alegre,RS
c413ab84bab077ec3b743589c88f86f4,10472,city_pi_1,PI
44e4dd863743926e25ca044882a3077c,22732,ribeirao preto,SP
bfb88386c4d798627f8bb55cec3194eb,90613,campinas,SP
af48d5542fb006a1fee76f8e0f65e84d,42531,city_pi_2,PI
4228a1707d2e957c927f133599305ade,91925,santos,SP
dd1f32c56d30052bae01e6fa11867f95,42975,duque de caxias,RJ
a4041652f48c9a767c19b8d3e17a1e8d,97559,ribeirao preto,SP
92c6927362dcd1430fd03d569bda04dd,70433,sorocaba,SP
71fe151bbee260ca722f6726651c6585,83199,city_ap_2,AP
7e9e1b8b7a755ef96edcd9fa4939dfd4,57997,rio de janeiro,RJ
ccf71bda8ae7a16772d35d9151cb02b8,16468,caucaia,CE
2da911fd2cdf61c67eb2ebda559d91e7,99344,city_rr_1,RR
dd8697bbf6b965e802a793b6271de58d,85673,maringa,PR
c56cf222c3aa5b15ecb934224b4e27a7,3803,city_pa_1,PA
61ffaeb26cfa1cd143390227fff073bf,23603,uberlandia,MG
105336119aa18361be53bfb46038e7f8,20021,porto alegre,RS
ec1f5733cc2a79932e10b20b99b7da2d,31615,sao paulo,SP
4a6cfd37366f014f3e53e90c30bbbdea,62393,sorocaba,SP
8aec08ec1e98af216fee47ef5af5b365,21059,santos,SP
1c16bda3d3d1f02fb6957d456fc4bffe,83590,rio de janeiro,RJ
f35dc24a5520083bf51df342832c5247,54599,ponta grossa,PR
e4d83f0ddfdc51a5f3662e4b91bf962a,96847,santos,SP
f838215d5b297e2d6028176ca07b67e5,15005,city_es_2,ES
4873f85de9702d1dd121df26faa8df42,27273,sao paulo,SP
8cb85df88cd05cde8b4f296d4a513856,59403,canoas,RS
5692cc2e081740a6734ab5f88a50f7ee,55742,city_am_1,AM
d840d6bdc3f760f5338b4c0b312ee6b0,12144,rio de janeiro,RJ
99afd9aaafbd1885bf6a83ef387f1612,18416,contagem,MG
80eaa7d2895673465ccc75564731f9f3,43921,porto alegre,RS
8769e7ac71acf63b0636685289f89fcf,39636,petropolis,RJ
ae8e473b59bd096983958a4b98cb8e7e,61602,santos,SP
70ad0fafdfdd6f1f86e31af56429827c,48337,olinda,PE
bdd75ba0164be435031e86d7ac89d557,73636,joinville,SC
549eddfb2a50388934fc74959b578422,80767,sorocaba,SP
85ae97e48b028203dd5b9587784efe69,90629,salvador,BA
33619d23976798b3fcd36e9937dd02f9,83603,sorocaba,SP
41ea838cd79203f01c7db29c99c62fa1,78333,nova iguacu,RJ
112fc6bbb33fa5640160c02d29351936,8701,sorocaba,SP
1ebab18c1094387c71e1867c86ab781a,41982,sorocaba,SP
253e74c8693cbd61a92a77c26335914d,65896,city_ac_1,AC
cf995d26ee8da92693acfb111a1c7667,46915,pelotas,RS
f8ed7c58e6d78a200f209346a280f1f5,91356,campinas,SP
3e959ec4340b8741d0a47e08cc855e93,34993,sao paulo,SP
aef352856e65c390cdc6383e46536da9,42073,juiz de fora,MG
cb7bd3aeaf79bd8ae95ecb9278e52122,4407,duque de caxias,RJ
d4569d3feb67b38da07939391c132286,3780,city_rr_2,RR
e00f0ade6f24a4b383cbcc3ffc3cdc78,20875,campinas,SP
0083e3bff1d9c51290dca5da90de75ac,90344,sorocaba,SP
fbc5f5c58bd2794faad45a1859a0f30c,76993,santos,SP
b7f1840bb8fbb06f0d1083a74ed8adff,14139,uberlandia,MG
f59474b6c24544a5da8500749a60fa7e,37563,city_pb_2,PB
322493791308f05c1152dc9bbca44dfe,40714,santos,SP
d4bb32babd84fdfcd43a180828342392,95787,ponta grossa,PR
c42d6268063d928be44b364352ba7d13,33689,nova iguacu,RJ
6833513ad7d50a4ff30bf259637b0741,84572,santos,SP
31d0ff4e8a055fad83867cbe89833e4c,67145,ribeirao preto,SP
11f7a0044095e5dc68ca71b32acdf901,5720,city_ma_1,MA
f9ee36e40302606e4f0fe9b382a6db05,22492,ribeirao preto,SP
06ee795ce06771439ee567d534284a43,79709,sao paulo,SP
5749045c8a445f1fc8641ffa310b2b5a,6052,sorocaba,SP
2757ef7ae9b219aec6b669d1ec885da0,44851,sorocaba,SP
d7670cac9ad98c0474652929e98f9fee,53018,petropolis,RJ
092d56da9f4eede889e8fbfb760fd183,74854,santos,SP
6193b8d11674baf21c322d2d61a0965e,47330,ponta grossa,PR
1ed18194ed7c44ac67ae294402a7bb54,11898,city_ap_2,AP
7f49edc0200009ec39b03a4eab85f55e,21037,juiz de fora,MG
33792c12a8e8a1d21672d115be6bd062,46750,ribeirao preto,SP
5de8547e47933d4996617f1bbe00618d,69339,ribeirao preto,SP
47ff8b338bedf4fcc40d54d3db4edc62,48188,sorocaba,SP
281e0f76ce6efe76c635d04635b9181d,84428,sao paulo,SP
0fc44c40ed9b34dc4f8072f85f63feb2,99048,campinas,SP
40a84e702fd5cecaa80000647427d62b,78922,city_ro_1,RO
1fa2a3d395e94d6e029d05b62de2a713,28024,pelotas,RS
4132a786b7bc5cfc0fc673a69a522646,13977,sao paulo,SP
ce2ad1019a32203096f613842318bd70,46351,ribeirao preto,SP
7a87ef5cc44f49bd04980317f8663427,10231,campinas,SP
f0679eab00f1c1f4b82e00f4ded0db35,11723,niteroi,RJ
3cc9bf16c48f43206984e8cdd115b30e,9796,juiz de fora,MG
b17d171458541399671504e131d4378a,71538,campinas,SP
97b0ad9712d8cff82ac0cfc514bee89e,14148,nova iguacu,RJ
ddecf3c17ca03033ac87c13f805b8c47,78639,nova iguacu,RJ
401dee4865552b429630e38f6bd10da8,48020,city_rr_2,RR
980486dabd92fc85425e15940a78456b,54528,sorocaba,SP
8e1830123d87aacab933f319bed37f50,20537,sao paulo,SP
d0db69711706214e9662f4ca699aa692,97312,sao paulo,SP
36e0ac5ca5cd4c537e3f9372da552819,5901,porto alegre,RS
a32a4f38cfac1ecf35aaf4bde50ee6d5,61505,betim,MG
26bb73b19673a1c897f80cb67fbeb817,96886,sao paulo,SP
a063d713e9ecd97e64d5204e78838f01,6939,city_ms_1,MS
90d1314c772ccebabe8106950864764e,2415,petropolis,RJ
2f7b195996d49d0aa0075f4a48d911db,48911,campinas,SP
a663867e7e49ca3082fd387270cec120,40185,campinas,SP
c9a883dc5929f8ba17e61c928e859647,42031,city_ac_1,AC
d350e391468c73dc2fc812e189cb93a2,95726,city_rr_2,RR
38d38bbea66575a7bad56524300da348,60420,ribeirao preto,SP
8922b27ceb2e6de9c10de92729c7c4e8,73771,nova iguacu,RJ
368e5a6df7ea5e40d43f2501fbdd6b2b,50472,sorocaba,SP
fe7bf053fd6a5937fb9249cea414d9b7,30238,city_se_2,SE
82092b04113d32d8880bf06374745e39,26354,duque de caxias,RJ
0133e3ace88d4354a0e22d5b9341e32b,60552,sorocaba,SP
0d9cb7089dcb7a4570cb068a3d5656f3,70812,sao paulo,SP
6ce8564edf4558f733191bb7defef00e,43334,sao paulo,SP
3015f54a0fe1d127314145da03b93c4d,38954,ribeirao preto,SP
f046c3ad5d9fa2f3198f61d8bb6e988a,94096,duque de caxias,RJ
204ec0a8de63adf776a25c63b8503a91,29529,campinas,SP
592a4d86d333b62302d8270d43b72d4a,86761,chapeco,SC
e771309ad6321864ae2cbd8831140ce4,7021,sorocaba,SP
af0bc47b545c68ad72abb4eb51a5cbb6,57189,campinas,SP
2b658c455cd61da8127ebc7fb742b964,26284,sao paulo,SP
1dfa0f4554748e1d6321e97fa74601d1,46883,petropolis,RJ
c2b79b7663955bf7c3778008b70572eb,67935,uberlandia,MG
d81625c808e9a9184466d4ca147f0d7c,32025,porto alegre,RS
b5d93b0cea6ac44312d45eabdb02a4c5,95642,sao paulo,SP
f3d565d35f3ab7d47035380921d9dfb9,78729,petropolis,RJ
902c72a1fa2f296672771634b56eb0f9,67783,rio de janeiro,RJ
667cba953a5d09702adeb14e2f7882ac,35865,sorocaba,SP
49b14fd9fe308a00ee39e551bb914a9e,99249,petropolis,RJ
63f7a4e776da1856becc71313326131c,43895,sorocaba,SP
b1c1e35cd3243819e2d79cf14400fa6a,22523,ribeirao preto,SP
37ab1af41c48740e1aebae48bc070638,84597,campinas,SP
badb6649af9332971a5a09b5fc9d3843,73560,betim,MG
9fd81ceb25b82296a573e9874d1ed087,49046,city_ms_1,MS
a51d0bf577890a1c2d42f1da307ac7f0,58620,juiz de fora,MG
1b5a5c6efbfef25ece3e81fbbfb83225,74117,city_es_1,ES
409a7df7bea4f4a2ef34c63402d65f77,94497,niteroi,RJ
a5ed8729b3554fa5226aeb44df99ac6a,96488,city_rr_2,RR
58929077e42720630ecdffcd60051ee2,58180,city_ms_1,MS
2e3f03564f39945113c2bf9ed50fdc94,5448,belo horizonte,MG
3314733e303a13461272f0482fd8024f,82629,brasilia,DF
d9c6b7d507702dec8f0a92a15e9db713,71786,city_ma_2,MA
67b85cc801e577b16f54b3be8f809dab,13165,goiania,GO
67ec0607221c502dfbb9900bb0106f44,24798,ribeirao preto,SP
e765a25d81dc322c358ce3fe2ab6839b,31699,city_ac_1,AC
e601b064a7406b226d668f242cc75e48,12919,belo horizonte,MG
683a6a6d0e18a592a55aa5f454bae075,57615,rio de janeiro,RJ
b730c8b59fcd3c65643e65754e5f5773,15866,ponta grossa,PR
d30cb336ae8aec5c484a1e11b10f0989,72372,porto alegre,RS
f63626006b0f3aae215a1e84735ccbca,20016,uberlandia,MG
ff35ddc951d48b6a902060e13969f382,78329,maringa,PR
d3b810629243822613df5368609969f6,76226,uberlandia,MG
36ff114c9ddd137f039b3f8b6d4c996b,15552,ribeirao preto,SP
2ac0cefca95a3fbcf6a1dfe46f7d58e8,52364,santos,SP
f5f501f3d3fc0cfa5d0ddf696a88acd5,55273,ribeirao preto,SP
15c25d4d9360aec44d69bf1539097028,99819,duque de caxias,RJ
afe8a0c83469cb3614415df88eb09d5b,16822,city_ro_2,RO
260266212c68f953575e81b3c81dbdef,46072,sorocaba,SP
a8c1a7ca1182681354e05153a46f8341,29425,ribeirao preto,SP
49707d6d286f9bf1ce75e783fe2b23b3,70018,londrina,PR
54a0ea9562ae7b623d6e0c59f78e84b5,13382,maringa,PR
1b2553a0f7ff93c8b6b3dda2c2b71149,94104,campinas,SP
c5e85eb068d9c2e2b2c632ad60bb4434,3846,brasilia,DF
1f995f557e0d927d14e331d85a90d364,62902,sorocaba,SP
b058812a4f7534cc620468243b4bf734,46369,ribeirao preto,SP
e4ea826b60d280e19d9b03071b11ff2b,87980,sorocaba,SP
53e109f5e6c71805af0a92a1ce526866,20933,sorocaba,SP
e246040ac35d5ebfb08360332724cade,58219,nova iguacu,RJ
fe94f4e5197fc48a885bced0667e0f3a,10576,city_pa_2,PA
