product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
3c3645f77b423e712e3ef1d45748911f,telephony,35,900,3,1287,35,12,41
e13a83cfd00734c8c46b9948b1448f6b,electronics,22,1310,2,599,62,48,38
e70ea29872d583304a7ebd25faa32128,furniture_decor,67,1451,3,313,13,5,16
10dba8522ae0f23b68a0e90ac66382d4,sports_leisure,26,1682,4,1736,59,9,18
ff8b3464b57d8e1654b2140808c0f2e5,cool_stuff,74,1969,5,828,79,13,16
1f7eaf0ff8f2542a44f4c2de965140fe,bed_bath_table,29,1253,6,1973,37,50,49
b93d656f326c17414a0748b1f2fc179e,toys,72,1422,2,1865,68,18,45
4a4b0275717187e340f03bf41e7814fb,musical_instruments,77,974,1,1455,47,4,67
0f71db6314c2adebe51f81dd88de2c2a,sports_leisure,52,1403,7,425,73,13,51
66acdf7c926d4153ed19f25070ea5eae,audio,23,1744,4,717,59,11,21
c65895b68edaf7ee16fb49ec10ca6657,toys,58,1647,3,160,51,26,45
a277f9ad0de18e85a1699006cbaa2076,health_beauty,34,987,6,1694,75,4,48
5ca02ec270833049d1e74e23458979e4,stationery,28,1390,6,672,67,37,20
c1cb766bf68f8048131eea6f73963bbe,telephony,69,1823,1,2578,16,6,38
8620e7a78db05a33d9e69e4aa2e6e046,food,59,1296,7,100,59,18,22
aae20b6a9b39b675b40b14e48cab06e8,health_beauty,78,1538,7,2020,39,41,8
e294e83b1c2bc9a21807b6efb84e51de,bed_bath_table,72,1590,7,589,53,9,9
d8a59ccefff4c914981086b41b8e2c69,luggage_accessories,36,1231,4,1272,39,44,32
42d7abaf3b05a0912c62aa363165a8bf,perfumery,67,195,4,1938,58,55,52
174a3aa41b564f65628b6bde1fe8dda2,garden_tools,43,583,1,1755,78,39,41
c959f316a84666d4fd85b25e70f26b19,pet_shop,35,1691,4,900,15,14,19
d949f6cd15c243c547a7d741436852bd,health_beauty,32,1431,3,1829,74,52,8
36b2feed9b41b61d938206928434bc70,auto,29,790,7,1588,77,48,16
dea22df9563aba752368f0291c84c006,health_beauty,63,1094,3,2044,41,41,42
4c9c4eb0bac00edc72fedac4eae7d601,stationery,79,1514,2,2757,50,55,56
c22b1d92ec8273b9bad78c0288bbe721,computers_accessories,68,721,6,1721,60,11,19
3e2168da28657261e47174e9f23141a3,toys,32,350,2,1332,41,21,58
dffd8b325ef1ae408421c84d2501e038,perfumery,21,1359,2,1913,25,52,30
a74811bd893c147d64dc0a06ab99c448,cool_stuff,26,472,5,1201,56,47,27
bda9f8809e1cfb631ca0614b000857ba,housewares,79,1254,5,1614,61,10,68
5cc7e7638df5b5a91f34b604b60ff62b,sports_leisure,68,934,5,1189,27,6,14
2bd0c65b1ffda7440173773c90b73481,furniture_decor,54,746,6,1796,59,46,45
41ecea248bcb7487b5f0924547d2e611,health_beauty,42,417,3,2564,21,49,17
632e6c4cabb85ed2bf30d9e211c0e074,health_beauty,66,1826,2,539,43,3,42
b37076ffddfa6976ac1e36e08bd9acb9,garden_tools,77,290,6,1449,14,38,67
3e56fd39d6200033ffc41e91da1922b5,furniture_decor,79,606,1,643,15,3,60
28d18bb1d60275cc76d9409ff5745fc5,audio,66,1466,5,2246,19,28,63
b15529915a0565404c53158f7c375d11,housewares,61,694,2,100,35,42,57
a18b9f98b442437e548df961b2eb9933,electronics,44,1784,1,2418,41,7,55
fd9a0c5691eddf3d20f9c023973e0fe8,auto,75,1240,6,961,12,38,12
1e9eef1c2834776741071991f00d74c4,telephony,33,284,6,863,58,31,66
003e5a35a69b3ea90d5b33af5f9ebdcd,sports_leisure,49,1131,4,254,44,9,8
f3fc0cc0f9af76fbafc31a8cd4a9e5b0,fashion_bags_accessories,61,1830,7,870,20,42,58
9afc86b2d6696cf7ca3085be5db45934,bed_bath_table,23,1431,3,1417,17,16,49
6aeb32bc4cb008f61f6799b89566fa45,sports_leisure,23,1201,1,172,71,13,38
9f10ce7569938ef794243f62a0bd6d9f,electronics,47,657,3,1369,77,2,15
5f66bdfe958b52a202afdaf69a388604,auto,43,353,3,445,34,54,69
a929c45597e4283b30d6aa708f36ad02,bed_bath_table,23,1231,7,2059,21,10,25
c4b131a6c2381b18e8353fa51a4aea76,computers_accessories,61,809,6,2403,17,52,28
b6b916c50d7272eeb0bcf49e6735f87e,cool_stuff,46,271,7,2924,36,9,19
cf79d84de677d6b70527a8ef32270715,housewares,33,640,1,680,21,21,47
9f89717da89177ac73455eac1e9b0024,housewares,49,800,1,1191,54,35,58
6aa47ac004a5fd279fb94080c03366a7,audio,65,1736,1,100,58,44,48
b7cf6f85d75c6bbad98453c0fa8f49fc,cool_stuff,77,1233,7,595,31,7,34
d8f694a5a27f2dedc96994061aac0801,health_beauty,56,883,2,1175,74,5,14
5c141480e7063be03d7c3ac80776f7af,housewares,53,692,6,100,10,44,55
49e0117220cc83c1021330e4f00147b0,toys,50,1166,4,100,69,15,58
7c577434f76e841090a0431e5e2acdfb,health_beauty,79,367,2,1104,78,23,69
cca575ea3bb5088397ff7a89a55e09a8,housewares,41,652,2,1390,53,12,45
7c4d9725cec706e2ef584961f0c27722,bed_bath_table,72,402,7,807,28,35,43
a64054fe72609236674934ae7e137895,computers_accessories,35,1632,5,3181,71,33,24
aa528aba22c066648c1c564ebd354501,sports_leisure,27,595,3,2134,73,38,41
09f6f08c34010aeae53c0a3bd00e628a,food,71,849,6,100,35,41,52
7f61b18c460344d4273b354647d8e955,musical_instruments,24,781,3,2053,38,27,29
31487991bd20605bb939422d9adbda86,watches_gifts,54,328,6,947,36,9,16
3512521a0699a182e70e042fa17a025f,sports_leisure,38,1742,4,1171,34,14,51
e32a543a91ca1379b274189cd8a16019,furniture_decor,77,508,6,100,68,27,32
f452ca458654ba5d686782ce94bbe217,food,23,1418,4,1387,66,12,68
b8843d1f89461867473c8152f7e2f145,cool_stuff,47,1568,5,232,17,33,49
9a4d9af4c10092ec5027392519ecd5c4,electronics,30,1379,1,1256,45,29,37
e4593232d789005537e0dc3e2e36e1c7,pet_shop,54,100,5,897,66,6,17
e69e6475d5405f6c4a590a2502b93260,bed_bath_table,67,1316,3,2226,61,8,62
806f5363a76049a685bf4e5ae0fd11d1,luggage_accessories,21,1088,3,1684,41,48,11
935d79729c9b67bfc936f5ded3605da8,bed_bath_table,45,1220,2,1397,37,51,38
434959676448cf3a6f8a87670f60812f,housewares,38,457,5,785,65,24,38
0304efe72315b33a5d587816b4ec34a6,health_beauty,74,130,4,100,34,19,66
276a04efb979c021c3f2bf9883e95cb9,sports_leisure,38,1503,2,2135,11,26,31
43be1f37ca0d62f417a4e3c143c2f8a0,sports_leisure,79,1215,4,707,65,12,29
80f82a1f0b69896ef2e94f4d8a595d50,housewares,75,965,5,242,41,40,16
0c6761b8d48ac7d9b38374360692653b,housewares,78,771,1,664,64,7,35
518877038f56958e5fd5bee0c0c4f303,electronics,75,1307,6,100,17,38,18
850f202beb08ffdd853399c05a150e92,computers_accessories,56,102,7,1194,67,59,21
e1cd129890d46a217e28dfcba50cd5b0,cool_stuff,32,468,3,100,14,38,20
a64911faddbf7a503ef97750167bb5bc,auto,36,1270,5,404,12,36,34
696dc75c8b209c3c932c9996209e197d,furniture_decor,53,458,2,2257,59,35,43
af3a145b408c9e363e87b326924d3aa4,baby,35,305,6,258,22,44,62
ca247dab470fbde9d09f228a3092317f,health_beauty,52,1923,2,325,15,24,43
9bcbfc776dd0f2deb757ead44fd48aac,auto,36,864,2,511,62,8,48
665ae4c356cbd8abb2001bf12df89545,telephony,64,374,3,2241,33,19,43
69c4f76fa2beeb46a78b757766139e5b,home_appliances,30,1082,5,315,11,13,10
8bdc62d8eee8f5c39f2ae8f525052765,computers_accessories,27,878,6,1441,75,20,56
1e00d6e52d76b2af02af8daa00c752b7,toys,77,1008,7,1460,51,7,10
b94f0e43a017c13dcb4b7636497ac88c,housewares,76,334,7,1934,59,42,25
92ec0219205b0061070c1c26e2757ff3,computers_accessories,41,481,1,723,22,30,11
cfe3ee0b27226e4583399134f5370fb1,telephony,33,1717,6,1596,20,2,28
cbd9f37697b9b455d3669cd26096b190,office_furniture,55,446,3,1792,43,11,46
b2e1c0b9563285e3727a98b4eae3dbb8,toys,46,1136,4,1780,62,10,65
4135fd39dae221e87016f22a205a12e1,furniture_decor,74,911,6,1070,67,46,50
4490db999ca3039e024a5fec522e4254,telephony,68,1547,5,1002,60,59,34
2fea657e188b8ed20ad31f8b0732386b,stationery,74,1915,3,398,70,26,31
acfa2fadb1be727e3edb7dc1b24c0794,home_appliances,47,1223,1,1200,48,58,43
01a48b81447ea25e6f543b7e40997335,telephony,39,254,6,100,67,4,11
659b78d66f1ccc6d0e8eb45810a88303,telephony,79,938,2,2608,60,35,39
2647b181f9c8309047902b3fd612ac6b,bed_bath_table,74,1833,3,1027,64,44,45
dad19c0fe4b4605fb5bc378981bee3de,telephony,60,1729,5,1101,75,52,31
3a8624eda1c0d2b4aad28e4c3c1afd44,baby,26,197,2,1001,54,52,45
ec1546005199c636865aa3b0156eaea4,furniture_decor,60,313,2,1886,66,36,62
1accf8e3c08b5504be5d70a46624058f,cool_stuff,58,1397,4,100,35,58,61
d298b29bbf9c50a13454132d0ecc307b,furniture_decor,65,1084,2,1564,12,42,62
389f130717d598d406db72c0269cb7f8,watches_gifts,64,1003,4,100,26,44,28
a93dea58ab6ecee740e0ba1495463e0e,computers_accessories,60,700,3,1447,24,39,37
9df699ea6010a5dad1040f9e3aa8c6c3,watches_gifts,74,1137,4,305,34,55,11
19db7508f23e96a5b4d0da7d046db715,housewares,30,200,2,2712,24,2,32
83787eadd7a6da7bd8c71470a3973fb1,health_beauty,23,680,2,2074,69,15,40
e4eadaaa20d39ed04f47f31413b21b02,computers_accessories,31,1280,3,3102,30,7,45
614c17dff76e6f2352c033c160375d61,bed_bath_table,49,1447,2,172,23,16,17
b73c567ed0fc5ae3321c2af3e6ec2e4e,baby,63,184,7,1552,26,3,57
4e21f091fc70ae317b8f3fb0d9438df7,toys,36,1745,3,2413,30,6,8
5f1497bc6ac9df86f5df108c6774f3a8,housewares,31,214,1,694,57,32,65
f28d852a5e8d60a23d31fcb064ce84a9,baby,60,775,2,1388,61,2,57
543c6f8a4693a08231537fa251aa4632,computers_accessories,66,1880,6,100,75,46,26
3c7db691286b4c26c2fa395aaf4e48ef,health_beauty,57,1820,1,1878,62,31,60
3d3f605e3249bc69e7a975961720574f,furniture_decor,77,397,1,566,17,33,18
567cfed03d1951ff9b1d4daa44a20a37,stationery,55,1897,2,282,60,3,50
786b94f39740366bb5856a7d92a8a85b,books_general_interest,41,633,5,1213,36,34,27
9e882b95b01f4c56088f98027d4427a1,bed_bath_table,51,210,6,662,48,40,24
ad11769be82733ab22aadc3a69a85a68,perfumery,44,1059,3,769,31,54,51
8d5f4267bc3ed198763b0cd28484a272,health_beauty,55,155,3,1221,23,18,25
a221ce9ebf5aa77cb6644ce2f556d96f,bed_bath_table,38,1685,5,1446,31,13,55
7ee748bdd519b4e1eac28d3862a0391c,books_general_interest,65,684,4,2449,11,23,57
cee74146c193be783a160905fbb73c11,watches_gifts,61,1430,4,131,53,38,52
cc4128d111816e4a428f55c7de8a3cc6,audio,24,1924,6,978,56,47,44
2fd0e863622078fb718a94586c6233db,baby,46,1659,1,3688,27,35,31
178ab0f30a37643dd6e50ccc519d1dda,computers_accessories,56,388,6,2828,22,32,12
989958810989ab78a246bb35bf958a89,cool_stuff,35,975,6,1122,36,42,63
7773f130cbca6d7fbba2376dcf68cb12,sports_leisure,35,634,7,100,77,46,53
257bbb8ff7f01e389deca504711b8c19,watches_gifts,50,988,2,1076,36,29,8
be4f6e047a01eeb6875c12f072c654ab,sports_leisure,75,1222,2,565,17,15,37
722b29717d2b646a0bcf5e1c810318ca,housewares,53,1344,1,2236,25,11,52
f935aaab1d426fb3fd2d7e660ebc03e9,computers_accessories,60,1753,4,100,36,14,9
a8ec683ebab05e50bd5e201857fa3707,housewares,53,535,7,695,76,12,18
aac7c1c8d438c069a27ba537c72f4463,furniture_decor,62,423,5,1087,48,33,23
dd2ff816547a384e74b526c6d87b2422,fashion_bags_accessories,21,1935,2,2293,28,42,38
381c6ecef5f5bde2ffb8eecd605abb3f,books_general_interest,57,270,4,392,74,53,64
66bd6c1b9a2a1278d1a7c9d9f7b6f73a,telephony,57,478,1,1644,13,13,17
b27e720799bb64e413d7879768ab9afe,garden_tools,37,1534,7,1610,62,43,21
58ac6180bbf3812191856e3f9b314251,watches_gifts,74,1587,6,119,62,27,46
f767d2e6bdbdf652b887098085a8724f,health_beauty,76,1896,6,483,36,53,47
1aa7cd360188a6236797922ad03314d9,food,53,1079,5,2038,59,22,30
40432e8a4f4f104608dd40cd15c6fce2,sports_leisure,63,1838,3,2626,77,4,8
d0b249166d595cd403ec9da08ca7c551,audio,64,654,6,3419,24,16,64
5f12ad97a618d494c4e081c0e48d940c,watches_gifts,37,139,7,625,78,58,42
9804d688ce2d6a963fc3f691dd0fe0b9,telephony,43,969,1,1059,23,35,61
8e1c556e20b5560901c9c6b6eaf4cc78,stationery,72,1808,4,838,22,51,68
907a569f851920e89651b2d657b59b1c,health_beauty,29,1054,7,1852,37,23,39
8799cb0b8069320a649df980af3b2210,watches_gifts,49,1403,5,2518,26,50,60
4aaae0575c6ed27caf946771aec7ced4,watches_gifts,75,1596,1,1139,60,40,12
a96801b253bf62bd5bf847e6db6d095b,pet_shop,78,240,5,704,30,17,24
aea576f2602b172b40d22980f8147a4b,bed_bath_table,73,1395,2,100,66,5,47
83226d0a33697bf8987bcd35bbf33aea,perfumery,35,1760,7,2477,45,52,66
213daa1b4f4f18418231433da1196ab7,computers_accessories,79,1747,4,2780,28,9,61
8255553f678415df63ce8ca346198da5,health_beauty,30,867,2,2698,22,38,32
055099de866396826328170b4456ca39,health_beauty,69,1021,4,1945,37,34,39
8f19c7385ced5b2c6020b67bc394b028,health_beauty,23,1513,4,184,39,57,61
968163ae903c3d4aab6c09998061c598,electronics,64,1837,3,100,73,54,48
8bacf651ee8cc0d8861042e90c8429ca,watches_gifts,27,1818,7,1595,55,5,63
fab121e0adc2df943e816e7640164dca,furniture_decor,37,485,2,380,41,9,8
2b59edc5cc09abfd4717474f389ae4e0,electronics,77,551,2,630,50,24,64
ed5cc29c28ce770396adc3bf0fa1fb61,health_beauty,32,298,1,100,65,10,59
d81d7b3dbf3412bebc3202d44b8cc02e,home_appliances,25,119,3,1884,14,38,60
f98dbb1662ac44f28e93655e36a9fe35,fashion_bags_accessories,28,1537,1,2170,12,14,56
12a9843cdd2e95b6580c5fd57d4351e8,perfumery,57,1408,6,112,50,41,55
da5a0b7d8072847e7a34a57846e4728e,baby,26,1965,4,885,78,27,48
79e3c16b32d17ecdff2656e3a2ff5c52,musical_instruments,72,603,4,1795,63,45,12
6d8664122ceec812fcb34401cabf9f36,bed_bath_table,26,605,2,2290,21,36,14
e099732a30defadfdc55ff0f58bf0e30,home_appliances,76,1096,6,468,40,10,15
9d21b17fa2684ebe2f5c174cc3d0c072,home_appliances,70,1412,2,1882,21,12,40
bce12c2f024703a5401d7c04d3c9726d,perfumery,70,1341,5,182,12,19,8
271ec1cf63e641baed3d3d6c26f4cf11,food,79,759,3,3610,22,50,46
91010111c26761a38d7562fba444105f,sports_leisure,23,1939,4,2345,33,25,30
c2f7929f7c2e7bdb974a0682eb0ae243,bed_bath_table,28,148,1,1802,40,46,15
2e2022f9928dfc735d84c4c48f5e7e2b,fashion_bags_accessories,20,1972,1,1822,71,51,42
becd996d1ac67f6f6945b33dbff99488,watches_gifts,47,555,2,1829,30,30,11
392348063cd89a42c51aafceaed6650a,health_beauty,26,303,7,2187,35,7,43
110879d81e24d277538c328f79cb91e7,garden_tools,74,1007,1,1181,20,57,58
0878103462ce1a313d799225b7950ab2,housewares,52,745,2,1140,16,47,49
443511b46212104f2ec94e5ff457b0fb,furniture_decor,22,1660,2,595,15,48,25
5f9740ff9203437f65405d9dc9a2acd4,health_beauty,50,1375,6,1736,10,29,55
69e2d633a97d7ab19283df536b901e8c,computers_accessories,78,279,4,100,44,59,59
704f382076c818bc51a9f09a1986c55e,sports_leisure,36,1215,6,1541,59,56,59
aa909913f7b478b7362ed32f3678552c,office_furniture,55,1881,3,424,13,25,58
c5fba0cd425417bf36ec2d72f8c99a7f,health_beauty,32,1070,7,1129,73,18,8
b09b652ae4d27cf373b2246eb52a1a4d,bed_bath_table,46,1103,5,1049,47,8,27
6d6a3ca123bca4c7eee2a7b44a42315b,bed_bath_table,47,1633,1,2603,32,16,20
fedd1efc627aaa838a9f660596767775,furniture_decor,24,1191,7,1787,75,17,28
69b50ad44ef9a7c8a56aef39c8f9620a,furniture_decor,77,978,7,1465,11,59,18
011d89b2fb86fedf4359422bd34bdbca,auto,52,871,6,100,50,17,49
08a192b6ff9e58e4af2eb136df7a6bd9,furniture_decor,49,607,2,662,29,24,34
37b8244e74a94c11da1d3373655a0cdd,health_beauty,51,1103,5,1403,45,53,30
ee1bdcb5df2bb6b0d768aa1d2c857781,stationery,47,1695,6,857,57,26,61
22c32698fedc9f716c8776ac62905175,garden_tools,45,789,5,1417,18,16,33
b5e1506b4a59e534b674397796958ba0,books_general_interest,44,1184,5,1006,54,2,61
12467d5b7a52ae21c8490b20b4414ea5,electronics,34,1010,5,3265,13,15,67
dfdcee1d4e014b905201a06b652814cf,bed_bath_table,49,1725,3,593,52,55,50
30798b17932eb8db9502429f438a6cb4,stationery,56,298,2,1778,30,35,53
26fccabfba29afa6ba92d8d553a12794,furniture_decor,72,296,1,1210,65,40,28
d24d16198781bccf6e508b20810905b0,bed_bath_table,21,1490,2,982,50,16,26
b3b06c1b279f6fb44bf9774dce04f2ed,toys,40,1008,5,576,26,36,58
8bd273434c485b8ede2d33d401ed8a58,electronics,75,877,7,1924,29,21,25
cc087e9ea48b25633fbddc73e48906a0,perfumery,78,301,6,918,48,41,42
e54bd650b8dc5b82238151cb453e2741,bed_bath_table,29,1672,7,239,12,30,24
67b8725b1add2405f5f887a1d9662c6f,health_beauty,59,1243,2,2181,74,12,34
22ae3998c57f3c3fab77e7c9dc7d11fe,watches_gifts,31,510,6,332,66,52,38
d2458d04037f7d0f3c8e293002dcd8e0,furniture_decor,29,104,4,917,68,22,36
4dbeaa076772732adabba06fe5b108f0,telephony,66,1708,5,2159,24,7,63
5844636a3e1bfb67b6b6de1b6b05d626,computers_accessories,49,530,5,1601,71,52,50
47eaaef68d8048c2c33bca4acc637018,health_beauty,67,1251,6,1495,56,28,10
7a4397a8a478e596fe25bfaf0dc15a07,sports_leisure,36,603,2,2423,41,18,51
1064cd5a3665dd8ad9c9352d2cce0b8f,bed_bath_table,45,379,3,1150,74,53,55
373252e4d3780e3475452a1dd884f96f,watches_gifts,64,1615,4,1093,65,14,64
2f90b73eb362ecadd7467583c90f2c05,sports_leisure,59,1740,2,777,61,49,61
95bcb8f918a54764389eaaffd727c53b,pet_shop,37,1134,2,2170,18,52,66
bcf34e7b3411e7f1fa1c75fa71edcbba,fashion_bags_accessories,78,1583,2,1488,64,34,48
865a314ee81914b9cca8366d770eaff8,pet_shop,30,1751,5,1159,14,5,69
75724fb7493bf8e541a678dbba7fdc3b,watches_gifts,61,1560,4,2535,78,28,55
9b95c23efcbe3541979de02b00b5ed94,telephony,30,1000,6,1493,71,45,24
7f0a349c465f80dc2bc14cd18b799042,housewares,71,367,4,100,75,48,39
3487923cf58a66883a54a3da89edd6fc,health_beauty,32,301,1,1672,31,58,53
2cca2ea85aee65e8d01e470157c033f0,furniture_decor,43,1752,3,100,42,32,17
836435834c8e07cd1e1debf20f24e992,toys,73,557,4,100,29,18,45
a8fd6979ed49a77780406aad9cf29500,furniture_decor,46,1210,5,596,43,22,45
bac8b15f9fc0866f3247eb81cdca9a5a,furniture_decor,36,767,4,100,37,54,22
297ba0e753ac28674f8c5fb50b8c13c2,housewares,54,561,6,100,76,59,34
31b5d4c43a3ec84e232d983d09df2e98,sports_leisure,53,1706,7,852,70,3,25
373ab679bdf02fe7690286718b8f56c2,housewares,32,1281,4,2216,47,14,11
6c82a41392b8837dec8dba9712d4eac3,health_beauty,76,1565,5,771,60,46,58
31fdf7d99acaffb89544be317594514f,pet_shop,31,399,5,1246,74,58,50
6e48e730d2ec5b6cea47b860ee62fdc1,furniture_decor,75,646,1,946,27,8,50
62424f7a046ba1dffe56aa00757bf8b9,bed_bath_table,67,1856,1,2194,23,25,24
a48dfebd14ea54768a767a5286916de2,bed_bath_table,51,1765,2,100,18,42,24
dda93fb8860864c9b24a6187e7b2a332,auto,40,1149,1,309,23,21,33
d75192efdc7e05c2e96623d496cebcad,sports_leisure,39,1830,7,1569,52,41,39
64c5fbccde7ce34374cefc45a3a952e2,computers_accessories,51,436,3,961,16,20,16
339e52c319b3945852c3e1be48233f75,bed_bath_table,60,1597,4,1180,78,3,65
e1f91404db7543c07fc70461fb263a54,bed_bath_table,37,158,1,816,61,57,28
15068611fb35ebc95cb368c96ab24a81,computers_accessories,22,931,5,2537,10,44,10
a22d3af616d7918419e4173e4260e5ec,bed_bath_table,63,1660,2,1845,42,18,47
f17fb7eb0a74951a384aa2b1c29558e4,cool_stuff,76,1572,2,1367,78,42,55
82fb1fe76cc1cc3ceddd6c553bf80ca7,health_beauty,55,1623,4,596,48,53,10
7ac7b79235801236a38fc0f35ef2b59d,garden_tools,74,173,6,1108,50,4,30
4d2ec38d59af72a4a0a981aee491b4db,baby,42,203,3,899,32,2,19
d19faa6cd3ff4f3684a116e565ca4f3a,home_appliances,40,1191,7,100,63,28,11
5fa041503984eb95660ca27585b3465a,garden_tools,73,670,7,1943,75,20,48
4ed44de51cdf913af79a3f90565fa3de,bed_bath_table,58,725,2,667,40,59,51
48bd0a2ef57dab6cc9422c756e500212,home_appliances,76,1409,4,626,66,15,31
14d35eb648109126c69b2bd0927d4503,baby,72,611,7,100,33,23,55
a537a8e1cebe0a96ee7086ba608f77b8,electronics,78,1113,6,1130,32,34,67
c646e9c383c3896cb42f54982dda1bb0,books_general_interest,50,547,6,2088,37,11,40
50f19cb4b4c4dc969163a1bed1f5b7e6,electronics,21,1810,6,2423,58,33,25
799a96af4acd415d7049a6a5109ab3ed,auto,26,998,2,790,78,25,33
e10012e03844cbb0983cae55da4ec235,garden_tools,31,1423,5,718,58,13,26
29b158fb0630ee5c2038bc93c0253143,furniture_decor,30,1672,5,161,44,43,67
80221df704c87045f45534800f32b42a,office_furniture,63,313,5,1039,28,43,61
aeb399e34e5a5309ce6656b15fba9f68,sports_leisure,24,1666,2,1160,66,14,11
d898c825e18a12e4084bc06d5f0ff19a,watches_gifts,60,562,2,642,71,3,40
6885f316dfe9445b79f859e5918bf7ff,furniture_decor,65,1083,1,1775,37,8,37
757df3dff9c3a0e8e12a4e04550546c2,furniture_decor,38,260,2,341,52,22,30
e73d23015c3d5bf95732483c0beec00d,watches_gifts,78,358,1,1539,28,29,39
7896ad6b01b9d76164fee0701fa8a41a,computers_accessories,43,1336,7,1270,28,26,58
9d3e8d4dad4d281c2442e808383f7a67,stationery,45,296,5,733,62,15,37
17a3c832041dd13f29cf2d27eeb266ac,computers_accessories,44,1149,6,1312,18,36,11
e69e2782b3fcbb2add77cfaca4b4b1f1,musical_instruments,74,1379,1,3405,45,47,66
12760936f590765feee49d5d2b25d3c9,housewares,79,288,3,2562,14,13,16
cb8cdd82480cfd9333bf1c8d757b5eae,housewares,51,254,6,1481,20,28,19
1704f2a42150e1510d0836b26e9892a0,garden_tools,44,709,3,657,44,35,65
525c7c85dadd913fe0e8c7f79498a6d1,health_beauty,77,279,3,1157,18,54,15
54ed8f7aade4e431bf408ee65bf97e0f,watches_gifts,27,319,2,341,24,18,15
ae905a01c8bfbe50b3c2625024664899,bed_bath_table,33,887,3,1173,79,52,61
e944d2b2a941c5dea127f24816e9dfd6,electronics,54,963,4,1833,44,56,10
c95ba59f756bdff178facb17217279d9,garden_tools,40,1548,3,100,32,23,24
e347281e4ae59e90ef6940ba455457e1,housewares,60,571,6,865,16,58,21
e973bc270eb21e0c2f66a1bbb33df242,bed_bath_table,47,1785,4,100,20,3,28
efe00ebc5a0cfdc903ca0232376c6d3b,bed_bath_table,48,1865,3,100,70,32,11
064f88cf474c0b07bde55486ae7b1c2d,bed_bath_table,78,868,5,2431,11,41,25
205acd54b70d1ae3e745d6462e84e542,perfumery,76,1038,4,1515,34,37,17
52ffdd6e522c78c4bc739ac899fcdeda,computers_accessories,60,1247,1,701,60,20,28
d9b15355bb721eb3556d20d83c4b5aba,cool_stuff,43,1884,3,100,21,2,51
27c483b2912cef7b0e747b67ce1a2c22,perfumery,34,1334,5,1620,78,47,26
bebf9e73467fba40f9c17463e86bc695,furniture_decor,76,1132,4,1669,17,10,58
5dc7b5784f67731497ce33a368208f4c,furniture_decor,29,1160,4,1318,23,53,57
b8fb0f9c495394ed63206e2fd36f02e9,watches_gifts,62,835,5,690,77,31,51
ad3793ce13b56360b0e025762d89c10c,housewares,78,1300,4,1328,38,59,29
96007556637b7680f79db20e4884c878,computers_accessories,33,1261,4,2374,56,14,18
e298e1b37a0b69627bbddc1cbdff224d,furniture_decor,78,1019,3,307,36,52,22
a98ada40a4f82b7c95cf4df1e5a676c4,health_beauty,44,863,2,228,65,11,10
78355398096250344adde9d03bf155cc,furniture_decor,74,1072,7,434,53,11,25
85d4e702d90e99b181c17d63ca9c4fad,furniture_decor,62,1135,1,194,39,6,47
62f9d2293a9459a80e6662b9b18a5c9a,telephony,38,1783,2,1792,13,38,41
3d3401ce73e92573c6a571896892273d,watches_gifts,29,1086,6,3413,11,13,51
0634245f44f1f74e08f3a2e2540e75f1,furniture_decor,22,132,3,1282,44,44,64
b7790850243d5ba4ec61215d56b36cda,telephony,59,1066,6,707,48,25,12
cefe8953877835fec544cacdd6dfa492,housewares,53,1949,2,1411,22,29,51
b3734d6246a245ac9e1864e6af4618ed,toys,28,1381,4,638,60,20,49
c8777392290808f937a64e2089a65679,toys,53,1897,1,3543,72,32,9
1bf1e6f4415f6ff0f11c22994e46b0a4,perfumery,56,1116,1,100,51,36,65
1394af8ca3cba53fd81a7bc7f352db7b,musical_instruments,61,1132,4,1695,22,16,29
a051670c3302518a927df22f36bd39b8,furniture_decor,29,456,1,1299,19,40,50
98380315de7873e96d7d3ca00ec2e6c7,telephony,36,1378,7,358,66,6,20
4d0d5005ac6eb54144d4d24685f87260,baby,52,947,4,2644,19,26,63
6cd3791f8a8ec81974a753e9d386e7fb,furniture_decor,64,1641,7,1057,41,2,63
8f883b4d5da6e9eb6cdfeb19a90cb7f9,auto,50,1483,3,1711,66,23,43
801946a83bda07b1e367ece179e9cd4a,office_furniture,38,531,5,100,65,16,65
751c06f7a4bf57ac67cdfab4d6e4deed,food,33,837,3,1069,79,26,63
610a087142622d2c3b2821e2f07433bb,computers_accessories,62,1727,4,1421,39,27,65
d1c1dac2746421ab3e4eeda80029e4d5,health_beauty,48,1855,2,131,33,6,31
40cb13ebf84b597719c6c4562972187b,watches_gifts,25,1508,1,2109,75,23,10
e4524897cef7d4e50591ed0f10b3095b,housewares,51,1324,1,100,17,30,68
abbc15da2442c2eba6b708ab22945828,health_beauty,69,1598,3,2301,14,42,44
199f552c414fc510ae52cfc222ab05f6,garden_tools,60,1106,7,2807,43,23,15
caee11aace064751ea619973fef87b04,fashion_bags_accessories,68,612,6,1991,66,27,51
9669bd2692c8339e9c0bce3b657e5623,toys,74,213,5,100,10,52,15
45ff16d1460d177a3700e47c3cb8c415,housewares,44,346,2,311,10,49,49
b61336f59460fe61649ebfbeb122c8db,sports_leisure,78,1373,7,465,10,3,50
c92e2fc74d07565b8d80c03a04c6d8ec,pet_shop,59,790,6,1119,13,52,38
